id_empresa,cat_cod_ciu_cod,provincia,canton,parroquia,cat_cod_ipc_cod,emp_num_ord,upm,ciiu1d,TAMANIO_EMPRESA,emp_fec_con,emp_cap2_est_dia_entr,emp_cap2_ope_emp,emp_cap2_per_muj,emp_cap2_per_muj_dis,emp_cap2_per_muj_tot,emp_cap2_per_hom,emp_cap2_per_hom_dis,emp_cap2_per_hom_tot,emp_cap2_per_tot_sin_dis,emp_cap2_per_tot_con_dis,emp_cap2_per_tot_per,emp_cap2_pri_pub,emp_cap2_dia_lab,emp_cap2_ini_act,ACTIVIDAD,emp_cap2_act_prin_esp,emp_cap2_act_prin_des,emp_cap2_act_sec,emp_cap2_act_sec_esp,emp_cap2_act_sec_des,emp_cap2_num_est,emp_cap2_num_ded_act_pri,emp_cap3_act_prin,emp_cap3_act_prin_emit,emp_cap3_act_prin_espe,emp_cap3_act_iso_sel,emp_cap3_act_iso_emit,emp_cap3_act_iso_espe,emp_cap3_num_tra_ges_amb,emp_cap3_man_obr_cal_amb,emp_cap3_man_obra_cal_otr,emp_cap3_man_obr_no_cal,emp_cap3_dep_act_ges_amb,emp_cap3_pla_ges_amb,emp_cap3_pla_camb_cli,emp_cap3_pla_segu_ind,emp_cap3_pla_gest_rie,emp_cap3_pla_ener,emp_cap3_pla_gest_res,emp_cap4_ing_pais_sel,emp_cap4_ing_pais_val,emp_cap4_ing_ext_sel,emp_cap4_ing_ext_val,emp_cap4_ing_tot,emp_cap4_pres_sel,emp_cap4_pres_val,emp_cap4_inv_sel,emp_cap4_inv_val,emp_cap4_inv_amb_sel,emp_cap4_inv_amb_val,emp_cap4_cost_tot,emp_cap4_gas_tot,emp_cap4_sum_gas_cos,emp_cap5_sum_res_no_pel,emp_cap6_sum_res_pel,emp_cap7_sum_res_esp,emp_cap9_agu_res_sel,emp_cap9_agu_res_m3,emp_cap9_agu_res_tra_sel,emp_cap9_des_agu_res_sel,emp_cap9_cau_agu_res_val,emp_cap9_cau_agu_res_uni,emp_cap9_hor_des_agu_res,emp_cap9_dia_act_mes,emp_cap9_tot_agu_res,emp_cap9_tot_agu_res_por,emp_cap9_tot_agu_res_tra,emp_cap9_agu_res_tra_esp,emp_cap9_tot_agu_res_no_tra,emp_cap9_agu_res_no_tra_esp,emp_cap10_com_liq_esp,emp_cap10_tot_com_liq_val,emp_cap10_tot_com_liq_act_can,emp_cap10_tot_com_liq_act_val,emp_cap10_tot_com_liq_tra_can,emp_cap10_tot_com_liq_tra_val,emp_cap10_tot_com_sol_val,emp_cap10_tot_com_sol_act_can,emp_cap10_tot_com_sol_act_val,emp_cap10_tot_com_sol_tra_can,emp_cap10_tot_com_sol_tra_val,emp_cap10_com_sol_esp,emp_equ_coc_gas_sel,emp_equ_coc_gas_can,emp_equ_coc_ind_sel,emp_equ_coc_ind_can,emp_pra_ver_ene,emp_pra_ver_dis_eco,emp_pra_ver_rec_mat,emp_pra_ver_ene_ren,emp_pra_ver_ges_res,emp_pra_ver_mat_pri,emp_raz_prac_amb,emp_obs_prac_amb,FEXP,particion,VAR00002,VAR00003,VAR00004,VAR00005,VAR00006,VAR00007,VAR00008,VAR00009,VAR00010,VAR00011,VAR00012,VAR00013,VAR00014,VAR00015,VAR00016,VAR00017,VAR00018,VAR00019,VAR00020,VAR00021,VAR00022,VAR00023,VAR00024,VAR00025,VAR00026,VAR00027,VAR00028,VAR00029,VAR00030,VAR00031,VAR00032,VAR00033,VAR00034,VAR00035,VAR00036,VAR00037,VAR00038,VAR00039,VAR00040,VAR00041,VAR00042,prac_amb,gastoambiental_mean,aire_mean,suelo_mean,aguaresidual_mean,desechos_mean,ruido_mean,radiaciones_mean,biodiversidad_mean,agua_mean,minerales_mean,energéticos_mean,maderables_mean,pesaca_mean,proteccionambiental_mean,recursos_mean,políticaspub_mean,personal_mean,enrenovable_sum,gastoambiental,enrenovable,EMPRESAS_VALIDAS
14639075177,C2220,17,1701,170105,1A2M,623,22,C,3,8/23/2011,1,1,15,1,16,41,1,42,56,2,58,2,280,8/23/2011,C, ,ACTIVIDADES DE FABRICACION Y COMERCIALIZACION DE EXHIBIDORES PLASTICOS EN GENERAL, , , ,1,1,1,1, ,2, , ,1,1,0,0,2,0,0,42,42,0,42,1,1781665.51,2, ,1781665.51,2, ,1,50000,1,10000,1500000,500000,30065,4620,-65, ,2, ,3, , , , , , , , , ,100, , , , , , , ,1980,1800,1980, , , , , , , ,2,2,1,2,2,1,7,3,3.72254335260116,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14639118178,H4923,17,1701,170175,1A3B,624,24,H,3,10/6/1980,1,1,5,0,5,13,0,13,18,0,18,2,365,10/6/1980,H, ,TRANSPORTE DE COMBUSTIBLE Y CARGA PESADA POR CARRETERA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,1645230.04,2, ,1645230.04,2, ,2, , , ,1307942.69,294878.35, , , , ,2, ,3, , , , , , , , , ,100, , ,5169.77,5018.6,5169.77, , , , , , , , , , , , ,1,1,1,2,2,2,6,2,3.50724637681159,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14639620108,H4923,10,1001,100150,1A3B,625,24,H,3,4/12/2004,1,1,4,0,4,2,0,2,6,0,6,2,240,4/12/2004,H, ,SERVICIO DE TRANSPORTE DE CARGA PESADA POR CARRETERA, , , ,2,1,5, , ,2, , ,0,0,0,0, ,0,0,6,0,0,0,1,1855950.04,2, ,1855950.04,2, ,2, , , ,1596461.31,236629.38,2500, , , ,2, ,3, , , , , , , , , ,100, , ,2758.69, , ,2678.34,2758.69, , , , , , , , , , ,1,2,2,2,1,2,7,3,3.50724637681159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14639684173,H4923,17,1705,170550,1A3B,626,24,H,4,9/6/2005,1,1,4,0,4,9,0,9,13,0,13,2,264,9/6/2005,H, ,SERVICIO DE TRANSPORTE TERRESTRES DE CARGA PESADA, , , ,3,3,5, , ,2, , ,0,0,0,0, ,0,0,13,13,0,13,1,2784836.12,2, ,2784836.12,2, ,2, , , , ,2710704.96,3000, , , ,2, ,3, , , , , , , , , ,100, , ,544253,528401,544253, , , , , , , , , , , , ,1,2,2,2,2,2,1,3,1.30508474576271,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14640485095,C1020,09,0901,090150,1A2E,199,22,C,5,5/27/2008,1,1,7,0,7,42,1,43,49,1,50,2,360,5/27/2008,C, ,PRODUCCION DE HARINA Y ACEITE DE PESCADO NO CONSUMO HUMANO, , , ,2,1,5, , ,2, , , ,0,0,0, ,0,0,20,20,0,0,1,4109715.88,1,3867245.93,7976961.81,2, ,1,30000,2, ,4662066.36,3101672.9, , , , ,2, ,3, , , , , , , , , ,100, , ,86000,100000,80000,6600,6000, , , , , , , , , , ,2,2,2,2,2,2, ,2,1.05546492659054,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14640496178,H4923,17,1701,170112,1A3B,629,24,H,5,10/3/2008,1,1,11,0,11,149,2,151,160,2,162,2,365,10/3/2008,H, ,TRANSPORTE CARGA PESADA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,6651484.71,2, ,6651484.71,2, ,1,305729.7,2, ,6179617.85,314371.65, , , , ,2, ,3, , , , , , , , , ,100, , ,13486.01,13093.21,13486.01, , , , , , , , , , , , ,1,2,2,2,2,2,6,3,1.03846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14640886090,B0810,07,0711,071150,1A2I,439,21,B,3,11/16/2007,1,1,2,0,2,20,0,20,22,0,22,2,240,11/16/2007,B, ,EXTRACCION Y VENTA DE ARENAS, , , ,1,1,4,1, ,2, , ,1,0,1,0,2,0,0,22,22,0,0,2, ,1,1052292.78,1052292.78,2, ,2, , , ,834567.27,210987.63,16983,-144,-800,-2000,2, ,3, , , , , , , , , ,100, , ,3696,1200,3216,328.76,480,1224,1080,1224, , , , , , , ,2,2,2,2,1,2,6,3,3.21052631578947,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
14640965178,C1030,17,1701,170179,1A2E,630,22,C,5,1/7/1981,1,1,131,9,140,145,7,152,276,16,292,2,240,1/7/1981,C, ,ELABORACIÓN DE CONSERVAS Y ENLATADOS MERMELADAS, , , ,1,1,5, , ,2, , ,2,1,0,1,2,0,0,250,200,0,100,1,14187957.92,1,4262879.36,18450837.28,1,6000,2, , , ,13421606.96,4044979.07,17230,679.85,-300, ,1,100,1,1,8.3,1,3,20,5976,100,100, , , , ,128816.81,9600,9955.21,83120,118861.6,246,1470,246, , , , , , , ,1,2,1,2,2,2,6,5,1.05546492659054,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14642579011,C2592,01,0101,010150,1A2M,113,22,C,3,12/27/1994,1,1,4,0,4,19,3,22,23,3,26,2,240,12/28/1994,C, ,FABRICACION Y REPARACION DE EQUIPOS PARA MECANICA INDUSTRIAL, , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,1196166.71,2, ,1196166.71,2, ,1,317573.07,2, ,553376.06,138526.64, , , , ,2, ,3, , , , , , , , , ,100, , ,18540, , ,18000,18540,336,315,336, , , , , , , ,1,2,2,2,1,2,7,2,3.72254335260116,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14642903099,C1104,09,0901,090150,1A2E,873,22,C,5,1/26/2007,1,1,64,4,68,316,15,331,380,19,399,2,320,1/26/2007,C, ,ELABORACION DE GASEOSAS, , , ,1,1,4,2, ,2, , ,2,1,1,0,1,130,0,200,0,0,0,1,17849828.09,2, ,17849828.09,1,19000,2, , , ,10768116.24,7095535.82,55710,7000,-1865, ,2, ,1,2,8.9,2,9,20,19224,100,100, , , , ,8300, , ,8000,8300,11500,8000,11500, , , , , , , ,1,2,2,2,2,2,7,2,1.05546492659054,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14645239181,C2220,18,1801,180166,1A2M,59,22,C,5,6/9/1993,1,1,5,0,5,64,2,66,69,2,71,2,250,6/9/1993,C, ,FABRICACION DE TUBERIA DE PVC, , , ,2,1,2,1, ,2, , ,2,1,0,1,2,0,0,0,1,0,0,1,6854219.89,2, ,6854219.89,1,5000,1,181732.08,1,1200,5419967.42,1351952.13,32200,760, , ,2, ,3, , , , , , , , , ,100, , ,19800, , ,16122,19800,7200,4320, , , , , , , , ,2,2,1,2,1,2,6,1,1.05546492659054,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
14645262175,C2592,22,2201,220159,1A2H,633,22,C,4,7/4/1995,1,1,14,1,15,74,2,76,88,3,91,2,260,7/4/1995,C, ,"FABRICACION DE ROSCAS PARA PERFORACION DE POZOS PARA EL AREA PETROLERA (TALADRADO, TORNEADO, FRESAD, ETC)", , , ,2,2,4,1, ,2, , ,1,1,0,0,1,0,0,35,35,0,35,1,4465730.76,2, ,4465730.76,2, ,1,297608,1,5000,1122233.4,2694882.45,24076.07,-521.3,-715.07,2703.68,2, ,3, , , , , , , , , ,100, , ,11028,75600,7786.8,32700,3781.2,23400,13500,23400, , , , , , , ,1,2,1,2,1,2,7,1,1.34308510638298,2,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14645545096,C1030,08,0804,080450,1A2E,634,22,C,5,5/27/2004,1,1,102,4,106,111,5,116,213,9,222,2,260,6/8/2004,C, ,PROCESAMIENTO DE PALMITO  A ENLATADOS EN AGUA Y ALMIBAR, , , ,1,1,4,1, ,2, , ,1,1,0,0,1,220,0,220,220,220,220,1,14577878.46,2, ,14577878.46,1,10000,1,147201.01,2, ,12267428,1056506,66200, , , ,2, ,1,1,10,2,16,21,40320,100,100, , , , ,9458,2540,2560,3494,6898,2300,5040,25200, , ,FIBRA DE PALMA, , , , ,1,2,2,2,1,1,1,1,1.05546492659054,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
14646245177,H5110,17,1701,170112,1A3A,637,24,H,5,8/7/2000,1,1,1,0,1,0,0,0,1,0,1,2,365,8/7/2000,H, ,TRANSPORTE AEREO DE PASAJEROS CON ITINERARIOS Y HORARIOS ESTABLECIDOS, , , ,4,1,5, , ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,18517927.8,2, ,18517927.8,2, ,2, , , ,12152225.07,7116767.11, , , , ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,1,2,1.03846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14646605092,C2825,09,0901,090150,1A2H,750,22,C,4,7/4/2008,1,1,4,0,4,39,1,40,43,1,44,2,264,7/4/2008,C, ,FABRICACION DE ESTRUCTURAS DE METAL MAQUINARIAS PARA LA AGROINDUSTRIA., , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,41,0,0,0,1,992875.37,1,76747.25,1069622.62,1,3000,2, , , ,740184.09,257681.31,8177.67,7797.67,80, ,2, ,3, , , , , , , , , ,100, , ,4281.67, , , , ,21,105,21, , , , , , , ,1,2,1,2,1,2,1,1,1.34308510638298,2,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14646648174,C2021,17,1701,170185,1A2C,638,22,C,4,7/30/2009,1,1,17,1,18,29,1,30,46,2,48,2,365,7/30/2009,C, ,PRODUCCIÓN DE INSUMOS QUIMICOS PARA LA AGRICULTURA, , , ,2,2,5, , ,2, , ,4,0,2,2,1,48,0,48,48,48,48,1,2577357.19,2, ,2577357.19,1,6000,1,50000,1,10000,1994280,539054,30600, , , ,2, ,3, , , , , , , , , ,100, , ,24888,24000,24888, , , , , , , , , , , , ,1,1,1,2,1,2,6,1,1.34308510638298,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1
14646833095,H4923,09,0901,090150,1A3B,519,24,H,3,8/18/1998,1,1,0,0,0,12,0,12,12,0,12,2,360,8/18/1998,H, ,TRANSPORTE DE CARGA PESADA POR CARRETERA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,1668284.67,2, ,1668284.67,2, ,2, , , ,768030.88,768030.89, , , , ,2, ,3, , , , , , , , , ,100, , ,30480,32774,30480, , , , , , , , , , , , ,1,2,2,2,2,2,1,4,3.50724637681159,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14647703098,C1061,09,0925,092550,1A2E,920,22,C,4,10/7/1998,1,1,4,0,4,19,0,19,23,0,23,2,365,10/7/1998,C, ,"PRODUCCION DE ARROZA DESCACARILLADO,PULIDO,BLANQUEADO.", , , ,1,1,2,2, ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,921685.92,2, ,921685.92,2, ,2, , , ,849595.49,255323.21, , , , ,2, ,3, , , , , , , , , ,100, , ,2268.14, , ,878.97,1283.18,18623.61,55726,18623.61, , , , , , , ,1,2,2,2,2,2,6,1,1.34308510638298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14647777181,C1391,18,1801,180105,1A2L,6,22,C,3,10/1/1999,1,1,3,0,3,18,0,18,21,0,21,2,253,9/30/1999,C, ,FABRICACION DE TELA DE PUNTO POLI_ALGODON, , , ,2,1,5, , ,2, , ,0,0,0,0, ,0,0,1,0,0,1,1,1789992.61,2, ,1789992.61,2, ,2, , , ,1367485.09,157913.04, ,1100, , ,2, ,3, , , , , , , , , ,100, , ,53776.29,46989,48398.76,3479,5377.53,1080,1080,1080, , , , , , , ,2,1,2,2,1,2,6,1,3.72254335260116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14647786031,H4923,03,0302,030250,1A3B,237,24,H,5,10/6/1999,1,1,1,0,1,6,0,6,7,0,7,2,288,10/6/1999,H, ,SERVICIO DE TRANSPORTE DE CARGA PESADA POR CARRETERA, , , ,1,1,4,1, ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,7339842.4,2, ,7339842.4,2, ,2, , , ,7259376.32,7976.33, , , , ,2, ,3, , , , , , , , , ,100, , ,50000,33980.58,35000,10273.97,15000, , , , , , , , , , ,1,2,1,2,2,2,1,3,1.03846153846154,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14647950095,H4922,09,0901,090150,1A3B,688,24,H,3,9/2/2013,1,1,3,0,3,3,0,3,6,0,6,2,310,9/2/2013,H, ,SERVICIO DE TRANSPORTE ESCOLAR, , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,2193027,2, ,2193027,2, ,2, , , ,1121306.15,1121306.16, , , , ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,4,3,3.50724637681159,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14648200171,H4923,17,1701,170150,1A3B,643,24,H,4,9/27/1985,1,1,11,0,11,14,0,14,25,0,25,2,365,9/27/1985,H, ,SERVICIO DE TRANSPORTE DE CARGA PESADA POR VIA TERRESTRE, , , ,3,3,2,1, ,2, , ,2,0,2,0,2,0,0,25,0,0,7,1,2730313.51,2, ,2730313.51,2, ,2, , , ,2283259.99,481688.69,8520,-20,-600, ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,1,2,1,2,2,2,7,6,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14648590173,C2511,17,1701,170155,1A2H,647,22,C,3,11/4/2013,1,1,1,0,1,10,0,10,11,0,11,2,264,11/4/2013,C, ,FABRICACION DE ESTRUCTURAS METALICAS PARA LA CONSTRUCCION, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,11,0,0,11,1,1098100.5,2, ,1098100.5,2, ,2, , , ,1044217.16,5337.14,950,800, , ,2, ,3, , , , , , , , , ,100, , ,8780,281,416,6887,8364, , , , , , , , , , ,1,2,1,2,2,2,1,1,3.72254335260116,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14649541176,C1030,17,1705,170550,1A2E,650,22,C,3,11/26/1986,1,1,17,0,17,17,0,17,34,0,34,2,254,11/26/1986,C, ,ELABORACION DE PULPA DE FRUTAS, , , ,1,1,2,2, ,2, , ,0,0,0,0, ,0,0,25,25,0,25,1,1782141,2, ,1782141,1,3000,2, , , ,1357691,394480.37,3000, , , ,2, ,3, , , , , , , , , ,100, , ,4500,3058.3,3150,1310.7,1350, , , , , , , , , , ,1,1,1,2,1,1,6,1,3.72254335260116,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14650232098,C2599,09,0901,090150,1A2E,133,22,C,5,8/19/1981,1,1,52,1,53,652,32,684,704,33,737,2,360,8/19/1981,C, ,FABRICACION DE ENVASES METALICOS PARA ALIMENTOS (ENLATADOS), , , ,2,2,4,2, ,2, , ,6,1,3,2,1,0,0,9,3,0,0,1,81040598.63,1,23660630.92,104701229.55,2, ,1,1648180.33,2, ,90223630.6,12120119.05,174533.81,292,-55448.69, ,2, ,1,1,.01,2,24,26,74.88,100,100, , , , ,7522.97,4690,392297,2721.89,3600,1560936.48,1947006,1560936.48, , , , , , , ,1,2,1,2,1,1,6,1,1.05546492659054,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14651576173,I5610,17,1701,170112,1A4A,654,25,I,4,2/14/2007,1,1,45,0,45,118,4,122,163,4,167,2,353,2/14/2007,I, ,SERVICIO DE RESTAURANTE COMIDAS RAPIDAS., , , ,5,5,1,2, ,2, , ,13,1,10,2,2,2,0,10,10,0,10,1,3728669.01,2, ,3728669.01,2, ,2, , , ,1980099.64,1671409.94,7484,-420, , ,2, ,3, , , , , , , , , ,100, , , , , , , ,3200.22,6145,3200.22, , , ,1,5,2, ,1,2,1,2,1,2,6,1,1.40816326530612,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14651656177,C3100,17,1701,170126,1A2J,655,22,C,4,4/8/1981,1,1,6,0,6,18,0,18,24,0,24,2,260,4/8/1981,C, ,FABRICACION DE MUEBLES DE MADERA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,592441.66,2, ,592441.66,2, ,2, , , ,420535.17,142012.89, , ,10, ,2, ,3, , , , , , , , , ,100, , ,4461.89, , ,3056,4461.89, , , , , , , , , , ,1,2,2,2,2,2,1,3,1.34308510638298,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14652448179,C2512,17,1701,170150,1A2H,657,22,C,5,3/12/1990,1,1,10,0,10,113,9,122,123,9,132,2,300,3/12/1990,C, ,FABRICACIÓN DE TANQUES DE METAL UTILIZADOS PARA ALMACENAMIENTO Y ELABORACIÓN DE ALIMENTOS E HIDROCARBUROS, , , ,1,1,4,1, ,2, , ,2,2,0,0,1,100,0,100,100,6,120,1,8227411.32,2, ,8227411.32,1,15000,1,10000,1,10000,6887141.93,1320271.9,41570,3650,-1570, ,2, ,3, , , , , , , , , ,100, , ,1854,1800,1854, , ,2420,2200,2420, , , , , , , ,1,2,1,2,1,2,6,1,1.05546492659054,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14652594116,H4923,11,1101,110150,1A3B,277,24,H,4,5/7/2000,1,1,2,0,2,1,0,1,3,0,3,2,240,5/7/2000,H, ,SERVICIO DE TRANSPORTE DE CARGA EN VOLQUETAS, , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,1350729.51,2, ,1350729.51,2, ,2, , , , ,1338607, , , , ,2, ,3, , , , , , , , , ,100, , ,73512.46, , ,50351,73512.46, , , , , , , , , , ,1,2,2,2,2,2,4,3,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14653460172,H5224,17,1701,170183,1A3E,659,24,H,4,5/31/2004,1,1,13,0,13,33,0,33,46,0,46,2,280,5/31/2004,H, ,CARGA Y DESCARGA DE MERCANCIA Y EQUIPAJE, , , ,1,1,2,2, ,2, , ,0,0,0,0, ,0,0,46,0,0,46,1,3527028.44,1,626958.87,4153987.31,2, ,1,30000,2, ,2374022.75,1736791.34, , , , ,2, ,3, , , , , , , , , ,100, , ,200,192.86,200, , , , , , , , , , , , ,1,2,2,2,2,2,1,6,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
